round,class,candidate_alpha,val_shot_macro_f1,alpha_close-up,alpha_medium,alpha_object,alpha_space,alpha_wide
2,space,1.0,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,1.0,0.4699999988079071
2,wide,0.0,0.824459327007945,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.0
2,wide,0.05,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.05000000074505806
2,wide,0.1,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.10000000149011612
2,wide,0.15,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.15000000596046448
2,wide,0.2,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.20000000298023224
2,wide,0.25,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.25
2,wide,0.3,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.30000001192092896
2,wide,0.35,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.3499999940395355
2,wide,0.4,0.8310925577444757,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4000000059604645
2,wide,0.45,0.8582260500434407,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.44999998807907104
2,wide,0.5,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.5
2,wide,0.55,0.8525447817772855,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.550000011920929
2,wide,0.6,0.8525447817772855,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.6000000238418579
2,wide,0.65,0.8525447817772855,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.6499999761581421
2,wide,0.7,0.8463499376224615,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.699999988079071
2,wide,0.75,0.8463499376224615,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.75
