text_threshold,val_joint_acc,val_text_acc,val_text_macro_f1
0.4,0.8063380281690141,0.9823943661971831,0.9694169843423575
0.41,0.8063380281690141,0.9823943661971831,0.9694169843423575
0.42,0.8063380281690141,0.9823943661971831,0.9694169843423575
0.43,0.8063380281690141,0.9823943661971831,0.9694169843423575
0.44,0.8063380281690141,0.9823943661971831,0.9694169843423575
0.45,0.8063380281690141,0.9823943661971831,0.9694169843423575
0.46,0.8098591549295775,0.9859154929577465,0.9757264957264957
0.47,0.8098591549295775,0.9859154929577465,0.9757264957264957
0.48,0.8098591549295775,0.9859154929577465,0.9757264957264957
0.49,0.8098591549295775,0.9859154929577465,0.9757264957264957
0.5,0.8098591549295775,0.9859154929577465,0.9757264957264957
0.51,0.8098591549295775,0.9859154929577465,0.9757264957264957
0.52,0.8063380281690141,0.9823943661971831,0.9698942056946593
0.53,0.8028169014084507,0.9788732394366197,0.9641504670537743
0.54,0.8028169014084507,0.9788732394366197,0.9641504670537743
0.55,0.8028169014084507,0.9788732394366197,0.9641504670537743
0.56,0.8028169014084507,0.9788732394366197,0.9641504670537743
0.57,0.8028169014084507,0.9788732394366197,0.9641504670537743
0.58,0.8028169014084507,0.9788732394366197,0.9641504670537743
0.59,0.8028169014084507,0.9753521126760564,0.958492535755298
0.6,0.7992957746478874,0.971830985915493,0.9529177718832891
0.61,0.7992957746478874,0.971830985915493,0.9529177718832891
0.62,0.7992957746478874,0.9753521126760564,0.9591072714182866
0.63,0.7992957746478874,0.9753521126760564,0.9591072714182866
0.64,0.7992957746478874,0.971830985915493,0.9536061422853876
0.65,0.7992957746478874,0.971830985915493,0.9536061422853876
0.66,0.7992957746478874,0.971830985915493,0.9536061422853876
0.67,0.7992957746478874,0.971830985915493,0.9536061422853876
0.68,0.7992957746478874,0.971830985915493,0.9536061422853876
0.69,0.7992957746478874,0.971830985915493,0.9536061422853876
0.7,0.7992957746478874,0.971830985915493,0.9536061422853876
0.71,0.795774647887324,0.9683098591549296,0.9481825369473108
0.72,0.795774647887324,0.9683098591549296,0.9481825369473108
0.73,0.795774647887324,0.9683098591549296,0.9481825369473108
0.74,0.795774647887324,0.9683098591549296,0.9481825369473108
0.75,0.795774647887324,0.9683098591549296,0.9481825369473108
0.76,0.795774647887324,0.9647887323943662,0.9428341384863124
0.77,0.795774647887324,0.9647887323943662,0.9428341384863124
0.78,0.795774647887324,0.9647887323943662,0.9428341384863124
0.79,0.795774647887324,0.9647887323943662,0.9428341384863124
0.8,0.7992957746478874,0.9683098591549296,0.9489116747616477
0.81,0.7992957746478874,0.9683098591549296,0.9489116747616477
0.82,0.7992957746478874,0.9683098591549296,0.9489116747616477
0.83,0.795774647887324,0.9647887323943662,0.9436284239777689
0.84,0.795774647887324,0.9647887323943662,0.9436284239777689
0.85,0.795774647887324,0.9647887323943662,0.9436284239777689
0.86,0.795774647887324,0.9647887323943662,0.9436284239777689
0.87,0.7922535211267606,0.9612676056338029,0.9384154395095314
0.88,0.7887323943661971,0.9577464788732394,0.9332706766917294
0.89,0.7816901408450704,0.9507042253521126,0.923177989025427
0.9,0.7816901408450704,0.9471830985915493,0.9182263173049237
0.91,0.7746478873239436,0.9401408450704225,0.9085034206985426
0.92,0.7711267605633803,0.9366197183098591,0.903728813559322
0.93,0.7676056338028169,0.926056338028169,0.8897332076099618
0.94,0.7640845070422535,0.9225352112676056,0.8851723884437257
0.95,0.7605633802816901,0.9084507042253521,0.8674136321195145
